time,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,cfg0_x,cfg0_y,cfg0_z,cfg1_x,cfg1_y,cfg1_z,cfg2_x,cfg2_y,cfg2_z,cfg3_x,cfg3_y,cfg3_z,cfg4_x,cfg4_y,cfg4_z,cfg5_x,cfg5_y,cfg5_z
23.2829,1.87032,0,0.230028,0,0,0,0.239417,0.834155,1.0995,-0.3791,1.2995,1.40176,-0.105388,0.820305,0.963232,-0.140515,1.28995,1.30219,0.0839662,0.84641,1.09947,-0.423257,1.34656,1.59568
23.2929,1.87165,0,0.230028,0,0,0,0.244497,0.839879,1.10545,-0.382544,1.29968,1.4029,-0.101418,0.825019,0.965885,-0.144469,1.28994,1.30195,0.0887958,0.851705,1.10402,-0.426282,1.34774,1.59946
23.303,1.87297,0,0.230028,0,0,0,0.249516,0.84573,1.11149,-0.385981,1.29987,1.40406,-0.0974966,0.82986,0.96866,-0.148422,1.28994,1.30173,0.0935703,0.857118,1.10868,-0.429297,1.34894,1.60327
23.3129,1.87427,0,0.230028,0,0,0,0.254471,0.851707,1.11763,-0.389411,1.30006,1.40525,-0.0936231,0.834827,0.97156,-0.152374,1.28993,1.30153,0.0982887,0.862649,1.11344,-0.432302,1.35016,1.60711
23.323,1.87555,0,0.230028,0,0,0,0.259363,0.85781,1.12387,-0.392833,1.30025,1.40646,-0.0897991,0.839921,0.974583,-0.156323,1.28993,1.30136,0.10295,0.868297,1.1183,-0.435297,1.35139,1.61098
23.333,1.87681,0,0.230028,0,0,0,0.264189,0.864038,1.1302,-0.396247,1.30046,1.40769,-0.0860252,0.845142,0.977731,-0.160271,1.28992,1.3012,0.107552,0.874063,1.12327,-0.438283,1.35264,1.61488
23.3429,1.87805,0,0.230028,0,0,0,0.268948,0.87039,1.13662,-0.399654,1.30066,1.40894,-0.0823025,0.850491,0.981005,-0.164217,1.28992,1.30106,0.112095,0.879946,1.12833,-0.441259,1.3539,1.61881
23.3529,1.87927,0,0.230028,0,0,0,0.27364,0.876867,1.14314,-0.403053,1.30088,1.41021,-0.0786317,0.855968,0.984405,-0.16816,1.28992,1.30094,0.116577,0.885947,1.13349,-0.444225,1.35519,1.62277
23.3629,1.88048,0,0.230028,0,0,0,0.278264,0.883468,1.14975,-0.406444,1.3011,1.4115,-0.0750138,0.861574,0.987931,-0.172102,1.28992,1.30083,0.120996,0.892064,1.13876,-0.447181,1.35649,1.62675
23.3729,1.88166,0,0.230028,0,0,0,0.282817,0.890192,1.15645,-0.409828,1.30132,1.41281,-0.0714496,0.867309,0.991585,-0.176041,1.28991,1.30075,0.125353,0.8983,1.14412,-0.450128,1.35781,1.63077
23.383,1.88282,0,0.230028,0,0,0,0.287301,0.897039,1.16325,-0.413203,1.30155,1.41415,-0.0679401,0.873174,0.995367,-0.179977,1.28991,1.30069,0.129645,0.904652,1.14959,-0.453065,1.35915,1.63481
23.3929,1.88397,0,0.230028,0,0,0,0.291712,0.904009,1.17013,-0.416571,1.30178,1.41551,-0.0644861,0.879169,0.999278,-0.183911,1.28991,1.30065,0.133871,0.911121,1.15515,-0.455992,1.36051,1.63889
23.403,1.88509,0,0.230028,0,0,0,0.296051,0.911102,1.17711,-0.419931,1.30202,1.41689,-0.0610884,0.885294,1.00332,-0.187842,1.28991,1.30063,0.138031,0.917707,1.16082,-0.458909,1.36188,1.643
23.413,1.88619,0,0.230028,0,0,0,0.300315,0.918316,1.18418,-0.423282,1.30227,1.41829,-0.057748,0.89155,1.00749,-0.19177,1.28991,1.30062,0.142123,0.92441,1.16659,-0.461817,1.36328,1.64713
23.4229,1.88727,0,0.230028,0,0,0,0.304505,0.925651,1.19133,-0.426626,1.30252,1.41971,-0.0544657,0.897937,1.01179,-0.195695,1.28991,1.30064,0.146146,0.93123,1.17245,-0.464715,1.36469,1.6513
23.433,1.88832,0,0.230028,0,0,0,0.308618,0.933107,1.19858,-0.429961,1.30278,1.42116,-0.0512425,0.904456,1.01622,-0.199617,1.28991,1.30067,0.150098,0.938166,1.17842,-0.467603,1.36612,1.6555
23.443,1.88936,0,0.230028,0,0,0,0.312654,0.940684,1.20591,-0.433288,1.30304,1.42263,-0.0480791,0.911107,1.02079,-0.203535,1.28991,1.30073,0.153979,0.945219,1.18449,-0.470482,1.36757,1.65973
23.4528,1.89037,0,0.230028,0,0,0,0.316612,0.948381,1.21334,-0.436607,1.30331,1.42411,-0.0449765,0.917891,1.02548,-0.20745,1.28991,1.3008,0.157787,0.952388,1.19065,-0.473351,1.36904,1.66399
23.4629,1.89136,0,0.230028,0,0,0,0.320491,0.956198,1.22085,-0.439917,1.30359,1.42562,-0.0419355,0.924808,1.03031,-0.211362,1.28992,1.30089,0.161522,0.959674,1.19692,-0.47621,1.37053,1.66828
23.473,1.89233,0,0.230028,0,0,0,0.324289,0.964134,1.22845,-0.443219,1.30387,1.42716,-0.0389571,0.931858,1.03528,-0.21527,1.28992,1.30101,0.165181,0.967076,1.20329,-0.47906,1.37204,1.6726
23.4829,1.89328,0,0.230028,0,0,0,0.328005,0.972189,1.23613,-0.446513,1.30416,1.42871,-0.036042,0.939042,1.04037,-0.219175,1.28992,1.30114,0.168765,0.974594,1.20975,-0.4819,1.37357,1.67695
23.493,1.8942,0,0.230028,0,0,0,0.331639,0.980362,1.2439,-0.449798,1.30446,1.43029,-0.0331913,0.946361,1.04561,-0.223075,1.28992,1.30129,0.172271,0.982229,1.21632,-0.48473,1.37512,1.68134
23.503,1.8951,0,0.230028,0,0,0,0.335189,0.988653,1.25176,-0.453075,1.30476,1.43189,-0.0304057,0.953814,1.05098,-0.226972,1.28993,1.30146,0.175698,0.989979,1.22298,-0.487551,1.37669,1.68575
23.5129,1.89597,0,0.230028,0,0,0,0.338655,0.997062,1.2597,-0.456343,1.30507,1.43351,-0.0276861,0.961403,1.05648,-0.230865,1.28993,1.30165,0.179046,0.997845,1.22975,-0.490362,1.37828,1.6902
23.523,1.89682,0,0.230028,0,0,0,0.342034,1.00559,1.26773,-0.459603,1.30539,1.43515,-0.0250335,0.969127,1.06213,-0.234753,1.28994,1.30186,0.182313,1.00583,1.23661,-0.493163,1.37989,1.69469
23.533,1.89765,0,0.230028,0,0,0,0.345327,1.01423,1.27584,-0.462854,1.30571,1.43682,-0.0224486,0.976988,1.06791,-0.238637,1.28994,1.30209,0.185498,1.01392,1.24358,-0.495955,1.38152,1.6992
23.5428,1.89846,0,0.230028,0,0,0,0.348532,1.02299,1.28403,-0.466096,1.30604,1.43851,-0.0199324,0.984984,1.07383,-0.242517,1.28995,1.30234,0.1886,1.02214,1.25064,-0.498738,1.38317,1.70375
23.5529,1.89923,0,0.230028,0,0,0,0.351647,1.03186,1.29231,-0.469329,1.30638,1.44022,-0.0174858,0.993118,1.07988,-0.246392,1.28995,1.30261,0.191617,1.03047,1.2578,-0.50151,1.38484,1.70833
23.563,1.89999,0,0.230028,0,0,0,0.354672,1.04086,1.30067,-0.472554,1.30672,1.44195,-0.0151096,1.00139,1.08608,-0.250262,1.28996,1.3029,0.194549,1.03891,1.26507,-0.504273,1.38653,1.71294
23.5729,1.90072,0,0.230028,0,0,0,0.357606,1.04996,1.30911,-0.47577,1.30707,1.4437,-0.0128046,1.0098,1.09242,-0.254128,1.28997,1.30321,0.197394,1.04747,1.27243,-0.507027,1.38825,1.71759
23.583,1.90142,0,0.230028,0,0,0,0.360448,1.05918,1.31764,-0.478977,1.30743,1.44548,-0.0105719,1.01835,1.0989,-0.257988,1.28997,1.30354,0.200151,1.05615,1.27989,-0.509771,1.38998,1.72227
23.593,1.9021,0,0.230028,0,0,0,0.363196,1.06851,1.32624,-0.482176,1.3078,1.44728,-0.00841224,1.02703,1.10552,-0.261844,1.28998,1.30388,0.202819,1.06494,1.28745,-0.512505,1.39174,1.72698
23.6029,1.90276,0,0.230028,0,0,0,0.36585,1.07796,1.33493,-0.485365,1.30817,1.4491,-0.00632651,1.03586,1.11229,-0.265695,1.28999,1.30425,0.205397,1.07384,1.2951,-0.51523,1.39352,1.73173
23.613,1.90339,0,0.230028,0,0,0,0.368408,1.08752,1.34369,-0.488546,1.30855,1.45095,-0.0043156,1.04482,1.11919,-0.26954,1.29,1.30464,0.207884,1.08286,1.30286,-0.517946,1.39532,1.73651
23.6232,1.90399,0,0.230028,0,0,0,0.37087,1.0972,1.35254,-0.491717,1.30894,1.45282,-0.00238038,1.05393,1.12624,-0.27338,1.29001,1.30504,0.210277,1.092,1.31071,-0.520652,1.39714,1.74133
23.633,1.90457,0,0.230028,0,0,0,0.373233,1.10698,1.36146,-0.494879,1.30934,1.45471,-0.000521738,1.06317,1.13344,-0.277215,1.29002,1.30547,0.212577,1.10125,1.31867,-0.523348,1.39899,1.74618
23.643,1.90512,0,0.230028,0,0,0,0.375498,1.11688,1.37046,-0.498033,1.30974,1.45662,0.00125946,1.07256,1.14078,-0.281044,1.29004,1.30591,0.214783,1.11061,1.32672,-0.526036,1.40085,1.75107
23.653,1.90564,0,0.230028,0,0,0,0.377663,1.12689,1.37954,-0.501177,1.31016,1.45856,0.00296232,1.08209,1.14826,-0.284868,1.29005,1.30638,0.216892,1.12009,1.33487,-0.528713,1.40275,1.75599
23.663,1.90614,0,0.230028,0,0,0,0.379727,1.13702,1.3887,-0.504313,1.31058,1.46052,0.00458598,1.09176,1.15589,-0.288685,1.29006,1.30686,0.218903,1.12969,1.34312,-0.531381,1.40466,1.76095
23.6728,1.90662,0,0.230028,0,0,0,0.381689,1.14725,1.39793,-0.507439,1.31101,1.4625,0.00612955,1.10157,1.16367,-0.292497,1.29008,1.30737,0.220817,1.13939,1.35146,-0.53404,1.4066,1.76594
23.683,1.90706,0,0.230028,0,0,0,0.383547,1.15759,1.40724,-0.510556,1.31145,1.4645,0.00759215,1.11152,1.1716,-0.296303,1.2901,1.30789,0.22263,1.14922,1.35991,-0.53669,1.40856,1.77097
23.693,1.90748,0,0.230028,0,0,0,0.385302,1.16804,1.41663,-0.513664,1.3119,1.46653,0.00897292,1.12162,1.17967,-0.300103,1.29011,1.30843,0.224343,1.15915,1.36845,-0.53933,1.41054,1.77604
23.7029,1.90788,0,0.230028,0,0,0,0.386951,1.17861,1.42609,-0.516762,1.31235,1.46858,0.010271,1.13186,1.18789,-0.303897,1.29013,1.309,0.225954,1.16921,1.37709,-0.541961,1.41255,1.78114
23.7129,1.90824,0,0.230028,0,0,0,0.388493,1.18928,1.43563,-0.519851,1.31282,1.47066,0.0114854,1.14225,1.19626,-0.307684,1.29015,1.30958,0.227461,1.17937,1.38583,-0.544582,1.41458,1.78628
23.7228,1.90858,0,0.230028,0,0,0,0.389928,1.20006,1.44524,-0.522932,1.31329,1.47276,0.0126154,1.15278,1.20479,-0.311466,1.29017,1.31018,0.228865,1.18965,1.39467,-0.547194,1.41664,1.79146
23.7329,1.9089,0,0.230028,0,0,0,0.391255,1.21095,1.45492,-0.526002,1.31377,1.47488,0.01366,1.16345,1.21346,-0.31524,1.2902,1.31081,0.230163,1.20004,1.4036,-0.549797,1.41872,1.79668
23.7431,1.90918,0,0.230028,0,0,0,0.392472,1.22194,1.46468,-0.529064,1.31426,1.47702,0.0146184,1.17427,1.22228,-0.319008,1.29022,1.31145,0.231354,1.21055,1.41263,-0.552391,1.42082,1.80193
23.753,1.90944,0,0.230028,0,0,0,0.393578,1.23305,1.47451,-0.532116,1.31477,1.47919,0.0154896,1.18524,1.23126,-0.32277,1.29024,1.31211,0.232437,1.22117,1.42176,-0.554975,1.42296,1.80723
23.7629,1.90967,0,0.230028,0,0,0,0.394572,1.24426,1.48441,-0.535159,1.31528,1.48138,0.0162729,1.19635,1.24039,-0.326525,1.29027,1.31279,0.233411,1.2319,1.43099,-0.55755,1.42511,1.81256
23.773,1.90988,0,0.230028,0,0,0,0.395454,1.25557,1.49439,-0.538192,1.3158,1.4836,0.0169673,1.20761,1.24967,-0.330272,1.2903,1.3135,0.234275,1.24275,1.44032,-0.560116,1.42729,1.81793
23.783,1.91006,0,0.230028,0,0,0,0.396221,1.267,1.50443,-0.541216,1.31632,1.48584,0.017572,1.21901,1.25911,-0.334013,1.29033,1.31422,0.235028,1.25371,1.44974,-0.562673,1.4295,1.82334
23.7929,1.91021,0,0.230028,0,0,0,0.396873,1.27853,1.51455,-0.544231,1.31686,1.4881,0.0180861,1.23056,1.2687,-0.337747,1.29036,1.31496,0.235668,1.26479,1.45926,-0.56522,1.43173,1.82879
23.8029,1.91033,0,0.230028,0,0,0,0.397409,1.29016,1.52473,-0.547236,1.31741,1.49039,0.0185086,1.24227,1.27845,-0.341474,1.2904,1.31572,0.236194,1.27598,1.46888,-0.567759,1.43399,1.83428
23.813,1.91043,0,0.230028,0,0,0,0.397828,1.3019,1.53499,-0.550232,1.31797,1.4927,0.0188388,1.25411,1.28835,-0.345194,1.29043,1.3165,0.236605,1.28728,1.47859,-0.570288,1.43628,1.83981
23.8229,1.91049,0,0.230028,0,0,0,0.398129,1.31374,1.54531,-0.553218,1.31854,1.49503,0.0190757,1.26611,1.29841,-0.348906,1.29047,1.31731,0.236901,1.29869,1.4884,-0.572808,1.43859,1.84539
23.8329,1.91053,0,0.230028,0,0,0,0.39831,1.32569,1.55571,-0.556195,1.31912,1.49739,0.0192185,1.27826,1.30862,-0.352611,1.29051,1.31813,0.237079,1.31022,1.49831,-0.57532,1.44093,1.851
23.843,1.91055,0,0.230028,0,0,0,0.39837,1.33774,1.56617,-0.559163,1.31971,1.49977,0.0192662,1.29056,1.319,-0.356308,1.29055,1.31897,0.237139,1.32186,1.50831,-0.577822,1.4433,1.85666
23.853,1.91056,0,0.230028,0,0,0,0.395503,1.33679,1.56292,-0.559107,1.30802,1.48974,0.0156368,1.2906,1.31979,-0.356259,1.27836,1.30868,0.234021,1.32128,1.50604,-0.577773,1.43103,1.84531
23.8629,1.9106,0,0.230028,0,0,0,0.392627,1.33585,1.55969,-0.558939,1.29644,1.47979,0.0120095,1.29064,1.3206,-0.356111,1.2663,1.29853,0.230896,1.32071,1.50379,-0.577629,1.41884,1.83399
23.873,1.91066,0,0.230028,0,0,0,0.389743,1.33493,1.55648,-0.558662,1.28495,1.46993,0.00838438,1.29068,1.32143,-0.355865,1.25438,1.28852,0.227766,1.32016,1.50155,-0.57739,1.40673,1.82269
23.8831,1.91075,0,0.230028,0,0,0,0.386851,1.33402,1.5533,-0.558276,1.27356,1.46015,0.00476152,1.29073,1.32228,-0.355522,1.24259,1.27864,0.224629,1.31961,1.49934,-0.577056,1.39471,1.81142
23.893,1.91086,0,0.230028,0,0,0,0.38395,1.33312,1.55014,-0.557781,1.26227,1.45046,0.00114102,1.29078,1.32314,-0.355084,1.23093,1.26889,0.221487,1.31906,1.49715,-0.576629,1.38278,1.80018
23.903,1.911,0,0.230028,0,0,0,0.381041,1.33223,1.54701,-0.557179,1.25109,1.44086,-0.00247703,1.29083,1.32402,-0.35455,1.2194,1.25928,0.218338,1.31853,1.49498,-0.576109,1.37093,1.78896
23.913,1.91117,0,0.230028,0,0,0,0.378124,1.33136,1.54389,-0.556471,1.24,1.43134,-0.00609254,1.29088,1.32492,-0.353922,1.20801,1.2498,0.215183,1.31801,1.49283,-0.575498,1.35917,1.77777
23.923,1.91135,0,0.230028,0,0,0,0.375199,1.3305,1.5408,-0.555658,1.22901,1.42191,-0.00970542,1.29093,1.32583,-0.353201,1.19675,1.24046,0.212022,1.31749,1.4907,-0.574796,1.34749,1.76661
23.9329,1.91157,0,0.230028,0,0,0,0.372266,1.32965,1.53773,-0.554741,1.21813,1.41256,-0.0133156,1.29099,1.32677,-0.352387,1.18562,1.23125,0.208855,1.31698,1.48859,-0.574003,1.3359,1.75548
23.9431,1.91181,0,0.230028,0,0,0,0.369325,1.32882,1.53469,-0.553721,1.20734,1.4033,-0.0169229,1.29105,1.32772,-0.351482,1.17462,1.22218,0.205682,1.31649,1.4865,-0.573121,1.3244,1.74438
23.953,1.91207,0,0.230028,0,0,0,0.366375,1.32799,1.53167,-0.552599,1.19666,1.39413,-0.0205274,1.29111,1.32868,-0.350486,1.16375,1.21324,0.202503,1.31599,1.48443,-0.572151,1.31299,1.73332
23.9629,1.91236,0,0.230028,0,0,0,0.363417,1.32718,1.52867,-0.551375,1.18608,1.38505,-0.0241289,1.29118,1.32967,-0.3494,1.15302,1.20443,0.199318,1.31551,1.48238,-0.571093,1.30167,1.72229
23.9729,1.91267,0,0.230028,0,0,0,0.360451,1.32639,1.52569,-0.550052,1.1756,1.37605,-0.0277273,1.29125,1.33067,-0.348226,1.14242,1.19576,0.196127,1.31504,1.48035,-0.569949,1.29044,1.71129
23.9829,1.91301,0,0.230028,0,0,0,0.357477,1.3256,1.52273,-0.54863,1.16523,1.36714,-0.0313225,1.29132,1.33169,-0.346963,1.13194,1.18721,0.192931,1.31457,1.47834,-0.568718,1.27929,1.70033
23.993,1.91337,0,0.230028,0,0,0,0.354495,1.32483,1.5198,-0.54711,1.15496,1.35832,-0.0349146,1.29139,1.33272,-0.345613,1.1216,1.1788,0.189729,1.31411,1.47635,-0.567402,1.26824,1.68941
24.003,1.91376,0,0.230028,0,0,0,0.351505,1.32406,1.51689,-0.545493,1.14479,1.3496,-0.0385033,1.29146,1.33378,-0.344176,1.11139,1.17052,0.186521,1.31366,1.47438,-0.566002,1.25728,1.67852
24.0131,1.91417,0,0.230028,0,0,0,0.348507,1.32331,1.514,-0.54378,1.13473,1.34096,-0.0420886,1.29154,1.33485,-0.342655,1.10132,1.16238,0.183307,1.31322,1.47243,-0.564519,1.24641,1.66768
24.0229,1.91461,0,0.230028,0,0,0,0.345501,1.32257,1.51113,-0.541973,1.12477,1.33241,-0.0456704,1.29162,1.33594,-0.341048,1.09137,1.15436,0.180088,1.31278,1.47049,-0.562953,1.23563,1.65687
24.033,1.91507,0,0.230028,0,0,0,0.342486,1.32185,1.50829,-0.540071,1.11492,1.32395,-0.0492486,1.29171,1.33705,-0.339358,1.08155,1.14648,0.176863,1.31235,1.46858,-0.561305,1.22495,1.6461
24.043,1.91555,0,0.230028,0,0,0,0.339464,1.32113,1.50547,-0.538077,1.10518,1.31558,-0.0528231,1.2918,1.33817,-0.337585,1.07187,1.13872,0.173633,1.31193,1.46669,-0.559576,1.21436,1.63538
24.053,1.91606,0,0.230027,0,0,0,0.336434,1.32043,1.50266,-0.53599,1.09553,1.3073,-0.056394,1.29189,1.33931,-0.33573,1.06231,1.1311,0.170397,1.31152,1.46482,-0.557767,1.20386,1.62469
24.0629,1.91659,0,0.230027,0,0,0,0.333395,1.31973,1.49988,-0.533813,1.086,1.29911,-0.059961,1.29198,1.34047,-0.333794,1.05289,1.1236,0.167156,1.31111,1.46297,-0.555879,1.19346,1.61406
24.0732,1.91715,0,0.230027,0,0,0,0.330349,1.31905,1.49713,-0.531547,1.07657,1.29102,-0.0635241,1.29208,1.34165,-0.331778,1.04359,1.11624,0.16391,1.31072,1.46114,-0.553912,1.18315,1.60346
24.083,1.91773,0,0.230027,0,0,0,0.327295,1.31838,1.49439,-0.529191,1.06725,1.28301,-0.0670832,1.29218,1.34285,-0.329683,1.03443,1.10901,0.160658,1.31032,1.45932,-0.551867,1.17294,1.59291
24.093,1.91833,0,0.230027,0,0,0,0.324233,1.31772,1.49167,-0.526748,1.05804,1.2751,-0.0706383,1.29229,1.34406,-0.327509,1.0254,1.1019,0.157401,1.30994,1.45753,-0.549746,1.16283,1.58241
24.103,1.91896,0,0.230027,0,0,0,0.321162,1.31707,1.48898,-0.524218,1.04894,1.26728,-0.0741892,1.2924,1.34529,-0.325257,1.01649,1.09492,0.154139,1.30956,1.45576,-0.547549,1.15281,1.57196
24.1131,1.91961,0,0.230027,0,0,0,0.318084,1.31644,1.48631,-0.521603,1.03994,1.25956,-0.0777359,1.29251,1.34654,-0.322929,1.00772,1.08808,0.150871,1.30919,1.454,-0.545277,1.14288,1.56155
24.123,1.92028,0,0.230027,0,0,0,0.314999,1.31581,1.48366,-0.518903,1.03105,1.25192,-0.0812783,1.29263,1.34781,-0.320525,0.999076,1.08136,0.147599,1.30883,1.45227,-0.54293,1.13306,1.5512
24.1331,1.92097,0,0.230027,0,0,0,0.311905,1.31519,1.48103,-0.516119,1.02227,1.24439,-0.0848164,1.29275,1.34909,-0.318045,0.990562,1.07477,0.144321,1.30847,1.45055,-0.54051,1.12333,1.54089
24.143,1.92169,0,0.230027,0,0,0,0.308803,1.31459,1.47842,-0.513252,1.01361,1.23694,-0.0883499,1.29287,1.35039,-0.315492,0.982177,1.0683,0.141039,1.30812,1.44885,-0.538017,1.11371,1.53064
24.153,1.92243,0,0.230027,0,0,0,0.305694,1.31399,1.47583,-0.510304,1.00505,1.22959,-0.091879,1.293,1.35171,-0.312866,0.973922,1.06197,0.137751,1.30777,1.44718,-0.535452,1.10418,1.52044
24.1631,1.92319,0,0.230027,0,0,0,0.302577,1.3134,1.47327,-0.507276,0.996599,1.22233,-0.0954035,1.29313,1.35305,-0.310167,0.965796,1.05576,0.134459,1.30744,1.44552,-0.532817,1.09475,1.5103
24.1731,1.92398,0,0.230027,0,0,0,0.299452,1.31283,1.47072,-0.504168,0.988262,1.21517,-0.0989233,1.29327,1.35441,-0.307397,0.957799,1.04968,0.131162,1.30711,1.44388,-0.530111,1.08542,1.50021
24.183,1.92478,0,0.230027,0,0,0,0.296319,1.31226,1.4682,-0.500981,0.980036,1.20811,-0.102438,1.29341,1.35579,-0.304556,0.949932,1.04372,0.12786,1.30678,1.44226,-0.527336,1.0762,1.49017
24.1928,1.92561,0,0.230027,0,0,0,0.293179,1.31171,1.4657,-0.497717,0.971922,1.20114,-0.105949,1.29356,1.35718,-0.301645,0.942193,1.03789,0.124553,1.30646,1.44066,-0.524493,1.06707,1.48019
24.2327,1.92646,0,0.230027,0,0,0,0.290031,1.31116,1.46321,-0.494377,0.963919,1.19427,-0.109454,1.29371,1.35859,-0.298666,0.934584,1.03219,0.121242,1.30615,1.43908,-0.521581,1.05805,1.47027
24.2429,1.92733,0,0.230027,0,0,0,0.286876,1.31063,1.46075,-0.490961,0.956029,1.18749,-0.112954,1.29386,1.36002,-0.295619,0.927103,1.02661,0.117926,1.30584,1.43751,-0.518603,1.04912,1.46041
24.2529,1.92822,0,0.230027,0,0,0,0.283712,1.3101,1.45831,-0.48747,0.948252,1.18081,-0.11645,1.29402,1.36147,-0.292504,0.919751,1.02116,0.114605,1.30554,1.43597,-0.515559,1.04031,1.45061
24.2629,1.92914,0,0.230027,0,0,0,0.280542,1.30959,1.45589,-0.483907,0.940588,1.17423,-0.11994,1.29418,1.36294,-0.289324,0.912527,1.01583,0.111281,1.30525,1.43444,-0.51245,1.03159,1.44087
24.2728,1.93007,0,0.230027,0,0,0,0.277363,1.30908,1.45349,-0.480271,0.933037,1.16774,-0.123425,1.29435,1.36442,-0.286077,0.905431,1.01063,0.107951,1.30496,1.43294,-0.509277,1.02298,1.43119
24.2829,1.93103,0,0.230027,0,0,0,0.274177,1.30858,1.45111,-0.476563,0.925601,1.16135,-0.126905,1.29453,1.36592,-0.282767,0.898464,1.00556,0.104617,1.30467,1.43145,-0.50604,1.01448,1.42157
24.2928,1.932,0,0.230027,0,0,0,0.270984,1.30809,1.44875,-0.472785,0.918279,1.15506,-0.13038,1.29471,1.36745,-0.279393,0.891625,1.0006,0.10128,1.3044,1.42998,-0.50274,1.00607,1.41202
24.303,1.93299,0,0.230027,0,0,0,0.267783,1.30761,1.44642,-0.468938,0.911072,1.14887,-0.133849,1.29489,1.36899,-0.275956,0.884915,0.995774,0.0979373,1.30413,1.42853,-0.499378,0.997779,1.40253
24.313,1.93401,0,0.230027,0,0,0,0.264575,1.30714,1.4441,-0.465023,0.90398,1.14278,-0.137312,1.29508,1.37054,-0.272457,0.878332,0.991068,0.0945909,1.30386,1.4271,-0.495956,0.98959,1.39311
24.3231,1.93504,0,0.230027,0,0,0,0.26136,1.30668,1.4418,-0.46104,0.897004,1.13679,-0.140771,1.29527,1.37212,-0.268898,0.871876,0.986486,0.0912405,1.3036,1.42569,-0.492473,0.981508,1.38376
24.3331,1.93609,0,0.230027,0,0,0,0.258137,1.30623,1.43952,-0.456991,0.890144,1.13089,-0.144223,1.29548,1.37372,-0.265278,0.865549,0.982028,0.0878859,1.30334,1.42429,-0.488931,0.973533,1.37447
24.3429,1.93716,0,0.230027,0,0,0,0.254906,1.30579,1.43727,-0.452877,0.8834,1.1251,-0.14767,1.29568,1.37533,-0.261599,0.859349,0.977692,0.0845275,1.30309,1.42292,-0.485331,0.965666,1.36526
24.3531,1.93825,0,0.230027,0,0,0,0.251669,1.30536,1.43503,-0.448699,0.876773,1.11941,-0.151112,1.29589,1.37696,-0.257862,0.853277,0.973478,0.0811651,1.30285,1.42156,-0.481672,0.957908,1.35611
24.363,1.93936,0,0.230027,0,0,0,0.248424,1.30493,1.43282,-0.444457,0.870263,1.11381,-0.154547,1.29611,1.37862,-0.254067,0.847332,0.969387,0.0777988,1.30261,1.42022,-0.477957,0.950258,1.34703
24.3728,1.94049,0,0.230027,0,0,0,0.245172,1.30451,1.43062,-0.440154,0.863871,1.10832,-0.157977,1.29633,1.38029,-0.250215,0.841514,0.965417,0.0744288,1.30237,1.4189,-0.474186,0.942718,1.33803
24.3829,1.94163,0,0.230027,0,0,0,0.241913,1.3041,1.42844,-0.435789,0.857597,1.10293,-0.161401,1.29656,1.38198,-0.246308,0.835823,0.96157,0.0710551,1.30214,1.4176,-0.47036,0.935287,1.3291
24.3931,1.94279,0,0.230027,0,0,0,0.238647,1.3037,1.42629,-0.431364,0.851442,1.09764,-0.164819,1.2968,1.38368,-0.242346,0.830259,0.957843,0.0676778,1.30192,1.41632,-0.466479,0.927968,1.32024
24.4031,1.94397,0,0.230027,0,0,0,0.235373,1.30331,1.42415,-0.42688,0.845405,1.09245,-0.168231,1.29704,1.38541,-0.23833,0.824822,0.954238,0.0642968,1.3017,1.41506,-0.462545,0.920759,1.31146
24.413,1.94517,0,0.230027,0,0,0,0.232093,1.30293,1.42203,-0.422338,0.839488,1.08737,-0.171637,1.29728,1.38716,-0.234261,0.819512,0.950753,0.0609124,1.30148,1.41381,-0.458558,0.913662,1.30275
24.4231,1.94638,0,0.230027,0,0,0,0.228805,1.30255,1.41994,-0.417739,0.83369,1.08239,-0.175037,1.29754,1.38892,-0.23014,0.814329,0.947389,0.0575245,1.30127,1.41258,-0.45452,0.906677,1.29412
24.433,1.94761,0,0.230027,0,0,0,0.225511,1.30218,1.41786,-0.413084,0.828012,1.07751,-0.178431,1.2978,1.39071,-0.225967,0.809272,0.944145,0.0541333,1.30107,1.41137,-0.45043,0.899804,1.28557
24.4429,1.94886,0,0.230027,0,0,0,0.22221,1.30182,1.4158,-0.408374,0.822455,1.07273,-0.181818,1.29806,1.39251,-0.221744,0.804341,0.94102,0.0507388,1.30087,1.41018,-0.44629,0.893045,1.2771
24.4531,1.95012,0,0.230027,0,0,0,0.218902,1.30147,1.41377,-0.40361,0.817018,1.06806,-0.185199,1.29834,1.39433,-0.217471,0.799537,0.938016,0.047341,1.30067,1.40901,-0.442101,0.8864,1.26871
24.463,1.95139,0,0.230027,0,0,0,0.215587,1.30113,1.41175,-0.398793,0.811703,1.06349,-0.188574,1.29862,1.39617,-0.213149,0.794859,0.93513,0.0439401,1.30048,1.40786,-0.437863,0.879868,1.2604
24.4728,1.95269,0,0.230027,0,0,0,0.212265,1.30079,1.40975,-0.393924,0.80651,1.05903,-0.191943,1.2989,1.39804,-0.20878,0.790307,0.932364,0.0405361,1.30029,1.40672,-0.433578,0.873452,1.25217
24.483,1.95399,0,0.230027,0,0,0,0.208936,1.30046,1.40777,-0.389005,0.801438,1.05467,-0.195305,1.2992,1.39992,-0.204364,0.785881,0.929716,0.0371291,1.30011,1.4056,-0.429245,0.867151,1.24402
