time,foot0_x,foot0_y,foot0_z,foot1_x,foot1_y,foot1_z,foot2_x,foot2_y,foot2_z,foot3_x,foot3_y,foot3_z,foot4_x,foot4_y,foot4_z,foot5_x,foot5_y,foot5_z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0421,1.2375,-0.337492,3.95917e-05,0.802833,-0.432402,0.0366491,0.362486,-0.362493,3.35207e-05,1.32216,0.405614,0.150379,0.737501,0.437495,1.99267e-05,0.465985,0.334032,0.0393284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.052,1.2375,-0.337492,3.96031e-05,0.803661,-0.432603,0.0359534,0.362486,-0.362493,3.35257e-05,1.32479,0.404089,0.145717,0.737501,0.437495,1.99335e-05,0.467369,0.334132,0.038608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.062,1.2375,-0.337492,3.96145e-05,0.804491,-0.432803,0.0352442,0.362486,-0.362493,3.35308e-05,1.32735,0.402531,0.141065,0.737501,0.437495,1.99403e-05,0.468746,0.334236,0.0378727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0721,1.2375,-0.337492,3.96259e-05,0.805325,-0.433002,0.0345212,0.362486,-0.362493,3.35358e-05,1.32984,0.400946,0.136428,0.737501,0.437495,1.99472e-05,0.470115,0.334342,0.037122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0821,1.2375,-0.337492,3.96373e-05,0.806162,-0.4332,0.0337845,0.362486,-0.362493,3.35409e-05,1.33227,0.399337,0.131812,0.737501,0.437495,1.9954e-05,0.471476,0.33445,0.036356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0921,1.2375,-0.337492,3.96487e-05,0.807002,-0.433396,0.0330339,0.362486,-0.362493,3.3546e-05,1.33463,0.397707,0.12722,0.737501,0.437495,1.99608e-05,0.47283,0.33456,0.0355745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.1021,1.2375,-0.337492,3.96601e-05,0.807846,-0.433592,0.0322693,0.362486,-0.362493,3.3551e-05,1.33692,0.396063,0.122658,0.737501,0.437495,1.99677e-05,0.474176,0.334672,0.0347772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.1121,1.2375,-0.337492,3.96715e-05,0.808693,-0.433785,0.0314907,0.362486,-0.362493,3.35561e-05,1.33916,0.394408,0.118128,0.737501,0.437495,1.99745e-05,0.475514,0.334786,0.033964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.1221,1.2375,-0.337492,3.96829e-05,0.809544,-0.433976,0.0306979,0.362486,-0.362493,3.35611e-05,1.34133,0.392747,0.113636,0.737501,0.437495,1.99813e-05,0.476844,0.334901,0.0331347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.1321,1.2375,-0.337492,3.96943e-05,0.810399,-0.434165,0.0298909,0.362486,-0.362493,3.35662e-05,1.34344,0.391087,0.109185,0.737501,0.437495,1.99881e-05,0.478166,0.335017,0.0322891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.1422,1.2375,-0.337491,3.97057e-05,0.811258,-0.434352,0.0290696,0.362486,-0.362492,3.35713e-05,1.3455,0.389431,0.104779,0.737501,0.437495,1.9995e-05,0.479479,0.335135,0.0314272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.1521,1.2375,-0.337491,3.97171e-05,0.812121,-0.434535,0.028234,0.362486,-0.362492,3.35763e-05,1.3475,0.387786,0.100421,0.737501,0.437495,2.00018e-05,0.480785,0.335253,0.0305486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.162,1.2375,-0.337491,3.97285e-05,0.812988,-0.434716,0.0273839,0.362486,-0.362492,3.35814e-05,1.34946,0.386159,0.0961142,0.737501,0.437495,2.00086e-05,0.482082,0.335371,0.0296533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.172,1.2375,-0.337491,3.97399e-05,0.81386,-0.434894,0.0265192,0.362486,-0.362492,3.35864e-05,1.35136,0.384554,0.0918625,0.737501,0.437495,2.00155e-05,0.48337,0.335489,0.0287411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.1819,1.2375,-0.337491,3.97513e-05,0.814736,-0.435068,0.02564,0.362486,-0.362492,3.35915e-05,1.35322,0.382978,0.0876688,0.737501,0.437495,2.00223e-05,0.48465,0.335607,0.0278118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.192,1.2375,-0.337491,3.97627e-05,0.815617,-0.435239,0.0247461,0.362486,-0.362492,3.35966e-05,1.35503,0.381437,0.083536,0.737501,0.437495,2.00291e-05,0.485921,0.335725,0.0268653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.2307,1.2375,-0.337491,3.97741e-05,0.816502,-0.435406,0.0238374,0.362486,-0.362492,3.36016e-05,1.35681,0.379939,0.0794658,0.737501,0.437495,2.0036e-05,0.487183,0.335842,0.0259014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.241,1.2375,-0.337491,3.97855e-05,0.817393,-0.435568,0.022914,0.362486,-0.362492,3.36067e-05,1.35854,0.378485,0.0754558,0.737501,0.437495,2.00428e-05,0.488436,0.335958,0.0249199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.2509,1.2375,-0.337491,3.97969e-05,0.818288,-0.435726,0.0219756,0.362486,-0.362492,3.36117e-05,1.36024,0.377081,0.0715026,0.737501,0.437495,2.00496e-05,0.48968,0.336072,0.0239207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.2609,1.2375,-0.337491,3.98083e-05,0.819189,-0.435879,0.0210223,0.362486,-0.362492,3.36168e-05,1.36191,0.375729,0.0676028,0.737501,0.437495,2.00565e-05,0.490915,0.336185,0.0229036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.2709,1.2375,-0.337491,3.98197e-05,0.820095,-0.436027,0.0200541,0.362486,-0.362492,3.36219e-05,1.36354,0.374431,0.0637531,0.737501,0.437495,2.00633e-05,0.49214,0.336296,0.0218686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.2809,1.2375,-0.337491,3.98311e-05,0.821006,-0.43617,0.0190708,0.362486,-0.362492,3.36269e-05,1.36514,0.373191,0.0599505,0.737501,0.437495,2.00701e-05,0.493357,0.336404,0.0208154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.2909,1.2375,-0.337491,3.98425e-05,0.821924,-0.436308,0.0180724,0.362486,-0.362492,3.3632e-05,1.3667,0.372011,0.0561917,0.737501,0.437495,2.0077e-05,0.494563,0.336509,0.0197439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.301,1.2375,-0.337491,3.98539e-05,0.822847,-0.436439,0.0170588,0.362486,-0.362492,3.3637e-05,1.36823,0.370893,0.0524739,0.737501,0.437495,2.00838e-05,0.49576,0.336612,0.018654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.311,1.2375,-0.337491,3.98653e-05,0.823776,-0.436565,0.0160301,0.362486,-0.362492,3.36421e-05,1.36974,0.369839,0.0487943,0.737501,0.437495,2.00906e-05,0.496948,0.336711,0.0175455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.321,1.2375,-0.337491,3.98767e-05,0.824711,-0.436684,0.0149861,0.362486,-0.362492,3.36471e-05,1.3712,0.368851,0.04515,0.737501,0.437495,2.00975e-05,0.498125,0.336806,0.0164184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.331,1.2375,-0.337491,3.98881e-05,0.825652,-0.436796,0.0139268,0.362486,-0.362492,3.36522e-05,1.37264,0.36793,0.0415386,0.737501,0.437495,2.01043e-05,0.499292,0.336896,0.0152725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.341,1.2375,-0.337491,3.98995e-05,0.8266,-0.436901,0.0128523,0.362486,-0.362492,3.36573e-05,1.37405,0.367078,0.0379576,0.737501,0.437495,2.01111e-05,0.50045,0.336982,0.0141076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.3509,1.2375,-0.337491,3.99109e-05,0.827554,-0.436998,0.0117624,0.362486,-0.362492,3.36623e-05,1.37543,0.366297,0.0344047,0.737501,0.437495,2.01179e-05,0.501597,0.337063,0.0129238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.361,1.2375,-0.337491,3.99223e-05,0.828515,-0.437088,0.0106572,0.362486,-0.362492,3.36674e-05,1.37677,0.365587,0.0308778,0.737501,0.437495,2.01248e-05,0.502734,0.337138,0.0117208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.371,1.2375,-0.337491,3.99337e-05,0.829483,-0.43717,0.00953664,0.362486,-0.362492,3.36724e-05,1.37809,0.364949,0.027375,0.737501,0.437495,2.01316e-05,0.50386,0.337208,0.0104986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.381,1.2375,-0.337491,3.99451e-05,0.830459,-0.437244,0.00840068,0.362486,-0.362492,3.36775e-05,1.37938,0.364385,0.0238944,0.737501,0.437495,2.01384e-05,0.504976,0.337271,0.00925712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.3909,1.2375,-0.337491,3.99565e-05,0.831441,-0.437309,0.00724932,0.362486,-0.362492,3.36826e-05,1.38063,0.363895,0.0204344,0.737501,0.437495,2.01453e-05,0.506081,0.337327,0.00799625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.401,1.2375,-0.337491,3.99679e-05,0.83243,-0.437364,0.00608257,0.362486,-0.362492,3.36876e-05,1.38185,0.36348,0.0169936,0.737501,0.437495,2.01521e-05,0.507175,0.337376,0.00671593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4109,1.2375,-0.337491,3.99793e-05,0.833428,-0.437411,0.00490042,0.362486,-0.362492,3.36927e-05,1.38304,0.363139,0.0135707,0.737502,0.437495,2.01589e-05,0.508258,0.337417,0.00541608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.421,1.2375,-0.337491,3.99907e-05,0.834433,-0.437448,0.00370289,0.362486,-0.362492,3.36977e-05,1.3842,0.362874,0.0101647,0.737502,0.437495,2.01658e-05,0.509331,0.33745,0.00409666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.431,1.2375,-0.337491,4.00021e-05,0.835445,-0.437474,0.00248998,0.362486,-0.362492,3.37028e-05,1.38532,0.362685,0.00677467,0.737502,0.437495,2.01726e-05,0.510392,0.337474,0.00275761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.441,1.2375,-0.337491,4.00135e-05,0.836466,-0.437491,0.00126171,0.362486,-0.362492,3.37079e-05,1.38641,0.362571,0.00339993,0.737502,0.437495,2.01794e-05,0.511442,0.337489,0.0013989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.451,1.2375,-0.337489,4.11649e-05,0.837492,-0.437498,1.72348e-05,0.362485,-0.362489,3.42189e-05,1.38746,0.362536,3.94935e-05,0.737504,0.437495,2.08694e-05,0.512483,0.337496,1.93521e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.461,1.23811,-0.337484,0.00148624,0.837492,-0.437498,1.72409e-05,0.363109,-0.362485,0.00154164,1.38746,0.362536,3.95025e-05,0.738049,0.437601,0.00396541,0.512483,0.337496,1.93597e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4709,1.23874,-0.337469,0.00290963,0.837493,-0.437498,1.72471e-05,0.363766,-0.36247,0.00303054,1.38746,0.362536,3.95116e-05,0.738476,0.43791,0.0080468,0.512483,0.337496,1.93673e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.481,1.23939,-0.337444,0.00431139,0.837493,-0.437498,1.72533e-05,0.364456,-0.362448,0.00450079,1.38746,0.362536,3.95206e-05,0.738797,0.438412,0.0122612,0.512483,0.337496,1.93749e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.4909,1.24005,-0.337411,0.00569157,0.837493,-0.437498,1.72594e-05,0.365178,-0.362416,0.00595224,1.38746,0.362536,3.95296e-05,0.739022,0.439093,0.0166057,0.512483,0.337496,1.93825e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.501,1.24072,-0.33737,0.00705025,0.837493,-0.437498,1.72656e-05,0.365932,-0.362376,0.00738477,1.38746,0.362536,3.95386e-05,0.739164,0.439943,0.0210789,0.512483,0.337496,1.93901e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5109,1.24141,-0.337321,0.00838751,0.837493,-0.437498,1.72718e-05,0.366717,-0.362328,0.00879825,1.38746,0.362536,3.95476e-05,0.739232,0.440949,0.0256797,0.512483,0.337496,1.93977e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.521,1.24211,-0.337265,0.00970344,0.837493,-0.437498,1.7278e-05,0.367532,-0.362272,0.0101926,1.38746,0.362536,3.95567e-05,0.73924,0.442101,0.0304082,0.512483,0.337496,1.94054e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5311,1.24283,-0.337203,0.0109981,0.837493,-0.437498,1.72841e-05,0.368378,-0.362208,0.0115677,1.38746,0.362536,3.95657e-05,0.739198,0.443386,0.035265,0.512483,0.337496,1.9413e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.541,1.24356,-0.337134,0.0122717,0.837493,-0.437498,1.72903e-05,0.369254,-0.362137,0.0129235,1.38746,0.362536,3.95747e-05,0.739118,0.444794,0.0402513,0.512483,0.337496,1.94206e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.551,1.2443,-0.33706,0.0135243,0.837493,-0.437498,1.72965e-05,0.370159,-0.362059,0.0142598,1.38746,0.362536,3.95837e-05,0.739012,0.446312,0.0453687,0.512483,0.337496,1.94282e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.561,1.24506,-0.336981,0.0147559,0.837493,-0.437497,1.73026e-05,0.371092,-0.361974,0.0155768,1.38746,0.362536,3.95928e-05,0.738891,0.447931,0.0506192,0.512483,0.337496,1.94358e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.571,1.24583,-0.336897,0.0159669,0.837493,-0.437497,1.73088e-05,0.372054,-0.361882,0.0168742,1.38746,0.362536,3.96018e-05,0.738766,0.449639,0.0560048,0.512483,0.337496,1.94434e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.581,1.24662,-0.336809,0.0171572,0.837493,-0.437497,1.7315e-05,0.373043,-0.361783,0.018152,1.38746,0.362536,3.96108e-05,0.73865,0.451425,0.0615278,0.512483,0.337496,1.9451e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.5911,1.24741,-0.336718,0.0183271,0.837493,-0.437497,1.73212e-05,0.37406,-0.361679,0.0194102,1.38746,0.362536,3.96198e-05,0.738555,0.453276,0.0671906,0.512483,0.337496,1.94586e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.601,1.24822,-0.336623,0.0194767,0.837493,-0.437497,1.73273e-05,0.375103,-0.361568,0.0206489,1.38746,0.362536,3.96289e-05,0.738492,0.455183,0.0729954,0.512483,0.337496,1.94662e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.611,1.24905,-0.336525,0.0206061,0.837493,-0.437497,1.73335e-05,0.376173,-0.361451,0.0218678,1.38746,0.362536,3.96379e-05,0.738474,0.457134,0.0789442,0.512483,0.337495,1.94739e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6209,1.24988,-0.336425,0.0217156,0.837493,-0.437497,1.73397e-05,0.377268,-0.361329,0.0230672,1.38746,0.362535,3.96469e-05,0.738512,0.459117,0.0850388,0.512483,0.337495,1.94815e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.631,1.25073,-0.336322,0.0228052,0.837493,-0.437497,1.73458e-05,0.378388,-0.361201,0.0242468,1.38746,0.362535,3.96559e-05,0.738619,0.46112,0.0912806,0.512483,0.337495,1.94891e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.641,1.2516,-0.336218,0.0238752,0.837493,-0.437497,1.7352e-05,0.379533,-0.361067,0.0254069,1.38746,0.362535,3.9665e-05,0.738807,0.463133,0.0976707,0.512483,0.337495,1.94967e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6509,1.25247,-0.336113,0.0249258,0.837493,-0.437497,1.73582e-05,0.380702,-0.360929,0.0265473,1.38746,0.362535,3.9674e-05,0.739087,0.465143,0.104209,0.512483,0.337495,1.95043e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6609,1.25335,-0.336007,0.0259572,0.837493,-0.437497,1.73643e-05,0.381895,-0.360785,0.0276681,1.38746,0.362535,3.9683e-05,0.739472,0.467139,0.110897,0.512483,0.337495,1.95119e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6709,1.25425,-0.3359,0.0269694,0.837493,-0.437497,1.73705e-05,0.383111,-0.360636,0.0287693,1.38746,0.362535,3.9692e-05,0.739972,0.469107,0.117732,0.512483,0.337495,1.95195e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.681,1.25516,-0.335793,0.0279628,0.837493,-0.437497,1.73767e-05,0.384349,-0.360483,0.029851,1.38746,0.362535,3.97011e-05,0.740601,0.471037,0.124714,0.512483,0.337495,1.95271e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.6911,1.25608,-0.335686,0.0289375,0.837493,-0.437497,1.73829e-05,0.38561,-0.360324,0.0309132,1.38746,0.362535,3.97101e-05,0.741368,0.472916,0.131839,0.512483,0.337495,1.95347e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.701,1.25702,-0.335579,0.0298937,0.837493,-0.437497,1.7389e-05,0.386892,-0.360161,0.031956,1.38746,0.362535,3.97191e-05,0.742281,0.47473,0.139101,0.512483,0.337495,1.95424e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.711,1.25796,-0.335474,0.0308316,0.837493,-0.437497,1.73952e-05,0.388195,-0.359994,0.0329794,1.38746,0.362535,3.97281e-05,0.743346,0.476465,0.146491,0.512483,0.337495,1.955e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.7211,1.25892,-0.335369,0.0317515,0.837493,-0.437497,1.74014e-05,0.389519,-0.359822,0.0339835,1.38746,0.362535,3.97372e-05,0.74457,0.47811,0.154,0.512483,0.337495,1.95576e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.731,1.25989,-0.335265,0.0326535,0.837493,-0.437497,1.74075e-05,0.390863,-0.359646,0.0349684,1.38746,0.362535,3.97462e-05,0.745956,0.479652,0.161619,0.512483,0.337495,1.95652e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.741,1.26086,-0.335163,0.0335378,0.837493,-0.437497,1.74137e-05,0.392226,-0.359467,0.0359341,1.38746,0.362535,3.97552e-05,0.747508,0.481079,0.169337,0.512483,0.337495,1.95728e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.7511,1.26185,-0.335063,0.0344046,0.837493,-0.437497,1.74199e-05,0.393609,-0.359283,0.0368807,1.38746,0.362535,3.97642e-05,0.74923,0.482382,0.177143,0.512483,0.337495,1.95804e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.761,1.26285,-0.334965,0.0352542,0.837493,-0.437497,1.7426e-05,0.39501,-0.359095,0.0378083,1.38746,0.362535,3.97733e-05,0.751124,0.483549,0.185025,0.512483,0.337495,1.9588e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.771,1.26387,-0.334869,0.0360868,0.837493,-0.437497,1.74322e-05,0.396429,-0.358903,0.038717,1.38746,0.362535,3.97823e-05,0.75319,0.484573,0.192971,0.512483,0.337495,1.95956e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.7811,1.26489,-0.334775,0.0369025,0.837493,-0.437497,1.74384e-05,0.397866,-0.358708,0.039607,1.38746,0.362535,3.97913e-05,0.755427,0.485446,0.200968,0.512483,0.337495,1.96032e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.791,1.26592,-0.334685,0.0377016,0.837493,-0.437497,1.74446e-05,0.39932,-0.358509,0.0404782,1.38746,0.362535,3.98003e-05,0.757836,0.486161,0.209001,0.512483,0.337495,1.96108e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.801,1.26696,-0.334597,0.0384843,0.837493,-0.437497,1.74507e-05,0.40079,-0.358306,0.0413309,1.38746,0.362535,3.98093e-05,0.760414,0.486712,0.217058,0.512483,0.337495,1.96185e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.811,1.26802,-0.334513,0.0392508,0.837493,-0.437497,1.74569e-05,0.402277,-0.358101,0.0421651,1.38746,0.362535,3.98184e-05,0.763157,0.487096,0.225123,0.512483,0.337495,1.96261e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.8209,1.26908,-0.334432,0.0400013,0.837493,-0.437497,1.74631e-05,0.403779,-0.357891,0.042981,1.38746,0.362535,3.98274e-05,0.766061,0.487308,0.233182,0.512483,0.337495,1.96337e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.831,1.27015,-0.334354,0.0407361,0.837493,-0.437497,1.74692e-05,0.405297,-0.357679,0.0437787,1.38746,0.362535,3.98364e-05,0.76912,0.487349,0.241221,0.512483,0.337495,1.96413e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.8411,1.27124,-0.33428,0.0414552,0.837494,-0.437497,1.74754e-05,0.406829,-0.357463,0.0445582,1.38746,0.362535,3.98454e-05,0.77233,0.487217,0.249225,0.512483,0.337495,1.96489e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.8511,1.27233,-0.33421,0.042159,0.837494,-0.437497,1.74816e-05,0.408375,-0.357245,0.0453199,1.38746,0.362535,3.98545e-05,0.775684,0.486914,0.257179,0.512483,0.337495,1.96565e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.861,1.27343,-0.334145,0.0428476,0.837494,-0.437497,1.74878e-05,0.409935,-0.357023,0.0460636,1.38746,0.362535,3.98635e-05,0.779185,0.486442,0.265064,0.512483,0.337495,1.96641e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.871,1.27455,-0.334083,0.0435213,0.837494,-0.437497,1.74939e-05,0.411509,-0.356798,0.0467898,1.38746,0.362535,3.98725e-05,0.782839,0.485804,0.27286,0.512483,0.337495,1.96717e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.881,1.27567,-0.334026,0.0441802,0.837494,-0.437497,1.75001e-05,0.413095,-0.356571,0.0474983,1.38746,0.362535,3.98815e-05,0.786647,0.485005,0.28055,0.512483,0.337495,1.96793e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.8909,1.2768,-0.333973,0.0448245,0.837494,-0.437497,1.75063e-05,0.414694,-0.356341,0.0481895,1.38746,0.362535,3.98906e-05,0.790611,0.484054,0.288112,0.512483,0.337495,1.9687e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.901,1.27794,-0.333925,0.0454545,0.837494,-0.437497,1.75124e-05,0.416304,-0.356108,0.0488634,1.38746,0.362535,3.98996e-05,0.794732,0.482957,0.295527,0.512483,0.337495,1.96946e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.9111,1.27909,-0.333881,0.0460703,0.837494,-0.437497,1.75186e-05,0.417926,-0.355872,0.0495202,1.38746,0.362535,3.99086e-05,0.799009,0.481726,0.302778,0.512483,0.337495,1.97022e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.921,1.28025,-0.333843,0.0466722,0.837494,-0.437497,1.75248e-05,0.41956,-0.355634,0.05016,1.38746,0.362535,3.99176e-05,0.80344,0.480372,0.309845,0.512483,0.337495,1.97098e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.931,1.28142,-0.333809,0.0472602,0.837494,-0.437497,1.75309e-05,0.421204,-0.355394,0.0507831,1.38746,0.362535,3.99267e-05,0.808023,0.47891,0.316711,0.512483,0.337495,1.97174e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.941,1.2826,-0.333781,0.0478347,0.837494,-0.437497,1.75371e-05,0.422858,-0.355151,0.0513895,1.38746,0.362535,3.99357e-05,0.812754,0.477353,0.323359,0.512483,0.337495,1.9725e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.951,1.28378,-0.333757,0.0483957,0.837494,-0.437497,1.75433e-05,0.424521,-0.354906,0.0519795,1.38746,0.362535,3.99447e-05,0.81763,0.475717,0.329773,0.512483,0.337495,1.97326e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.961,1.28498,-0.333739,0.0489436,0.837494,-0.437497,1.75495e-05,0.426195,-0.354658,0.0525531,1.38746,0.362535,3.99537e-05,0.822645,0.474021,0.335938,0.512483,0.337495,1.97402e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.9711,1.28619,-0.333726,0.0494784,0.837494,-0.437497,1.75556e-05,0.427877,-0.354408,0.0531106,1.38746,0.362535,3.99628e-05,0.827797,0.472281,0.341841,0.512483,0.337495,1.97478e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.9811,1.2874,-0.333718,0.0500003,0.837494,-0.437497,1.75618e-05,0.429567,-0.354156,0.0536521,1.38746,0.362535,3.99718e-05,0.83308,0.470518,0.347469,0.512483,0.337495,1.97555e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.991,1.28862,-0.333716,0.0505095,0.837494,-0.437497,1.7568e-05,0.431266,-0.353903,0.0541777,1.38746,0.362535,3.99808e-05,0.83849,0.46875,0.352811,0.512483,0.337494,1.97631e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0009,1.28985,-0.33372,0.0510061,0.837494,-0.437497,1.75741e-05,0.432973,-0.353647,0.0546877,1.38746,0.362535,3.99898e-05,0.84402,0.466996,0.357859,0.512483,0.337494,1.97707e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.011,1.29109,-0.333728,0.0514904,0.837494,-0.437497,1.75803e-05,0.434686,-0.353389,0.0551823,1.38746,0.362535,3.99989e-05,0.849653,0.465266,0.36262,0.512483,0.337494,1.97783e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0209,1.29234,-0.333743,0.0519625,0.837494,-0.437497,1.75865e-05,0.436407,-0.353129,0.0556614,1.38746,0.362535,4.00079e-05,0.855373,0.463573,0.367097,0.512483,0.337494,1.97859e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.031,1.29359,-0.333763,0.0524226,0.837494,-0.437497,1.75927e-05,0.438134,-0.352868,0.0561255,1.38746,0.362535,4.00169e-05,0.861166,0.461928,0.371297,0.512483,0.337494,1.97935e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.041,1.29486,-0.333789,0.0528707,0.837494,-0.437497,1.75988e-05,0.439868,-0.352605,0.0565745,1.38746,0.362535,4.00259e-05,0.86702,0.460342,0.375225,0.512483,0.337494,1.98011e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0509,1.29613,-0.33382,0.0533071,0.837494,-0.437497,1.7605e-05,0.441607,-0.35234,0.0570087,1.38746,0.362535,4.0035e-05,0.872923,0.458826,0.378887,0.512483,0.337494,1.98087e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
